Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
1983600;0.06830297074609136;0.2021421197370249;0.09226905911853667;0.10935550667353981;0.06029792050892571;0.020484981369134955;0.12878582160128188;0.031601181817363926;0.08007305734519177;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.008721;1.323873;0.0
1987200;0.0642040245545516;0.20821860761757915;0.10764497115831947;0.06399123158567048;0.062191360893388364;0.009170160389951438;0.12643735670076256;0.028584734494982205;0.04183799166158474;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.007794;1.3260370000000001;0.0
1990800;0.06585805372494465;0.18675536196305986;0.0958209605881941;0.0520791401199627;0.058591643910136285;0.004593025158782657;0.11443101117177297;0.030262340512677358;0.021736761334154666;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.007768;1.3653989999999998;0.0
1994400;0.06884488705502237;0.20361336214309353;0.09144908246448598;0.028659280782944697;0.05597296529758476;0.007966339480006121;0.11949965041990356;0.02783254518968564;0.019720295677493612;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.007955;1.39234;0.0
1998000;0.06790803317724348;0.2139649443311047;0.09193360344568113;0.024653719532029036;0.054508560800492115;0.007276771208408714;0.12397598613858019;0.031012283942151737;0.019338835176550714;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.00779;1.402539;0.0
2001600;0.06453063029765996;0.20348236255220567;0.10635105676543802;0.11902749023896061;0.22293268035047523;0.022474990035751107;0.10810683054534148;0.032249803923258734;0.055016164313388745;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.006745;1.401162;0.0
2005200;0.1418958151175231;0.2082823675600274;0.21769458923967286;0.3493657399522986;0.5976301685621087;0.02946633645754028;0.13937864510613507;0.05730929470183784;0.14531812325713644;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.00567;1.407305;0.0
2008800;0.20776737972608025;0.2586088863691783;0.2806517380625003;0.5427119465075612;0.6037677920028552;0.0507114977326826;0.16406298995123908;0.09316481639016168;0.20483967836787137;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.005128;1.441466;0.0
2012400;0.2543073177192747;0.21509519378453035;0.4184510825382206;0.25038708270775484;0.4735428095978318;0.02693595236587238;0.13831612957420675;0.10968005770733309;0.19643752282975185;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.0048330000000000005;1.5069549999999998;0.0
2016000;0.3047208907689108;0.2210575754232057;0.4158108077810774;0.11812856467925202;0.5151949292759993;0.02124923331140864;0.14645125822914942;0.13904383081129817;0.20209739971971005;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;1.802e-06;0.004125;1.549973;0.0
2019600;0.28856060909043924;0.21079062250700983;0.42018430300126447;0.08323821039261398;0.40172600961065646;0.014455419103027558;0.12431550843223864;0.13066982886906353;0.17848071164652066;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;2.7289000000000002e-05;0.0029590000000000003;1.560244;0.0
2023200;0.34624705327740135;0.22013552972767975;0.48579301139584014;0.09771700595437775;0.4998939403263418;0.019924427703253294;0.1379570066726024;0.14094481932068026;0.17809215827408398;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;6.815800000000001e-05;0.002033;1.533437;0.0
2026800;0.31430440631211803;0.205623068280167;0.43989138386609755;0.1398690635646112;0.5916762391118741;0.018390856247142033;0.1362169462621635;0.15278352723512081;0.18591003935955372;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.00011014;0.001239;1.481701;0.0
2030400;0.3442344012284273;0.24513073742422142;0.48380044051903776;0.1481101377633439;0.6067934892274813;0.023646456240622053;0.1436978598038419;0.134841184968108;0.19101212236804554;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.000120089;0.0007930000000000001;1.430918;0.0
2034000;0.3134852621472867;0.25102615807045586;0.47475949022063196;0.17551337906752196;0.4907753923936154;0.01838846891550569;0.15282953031699364;0.13212990443313402;0.18627499907997142;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.000113702;0.000671;1.3794790000000001;0.0
2037600;0.30232344237384634;0.2576350217587577;0.45107076549116515;0.13501360251719116;0.4614656530621339;0.02655726511786249;0.13990749617669196;0.1365998492646074;0.1768950413203998;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;8.9052e-05;0.0008100000000000001;1.3239400000000001;0.0
2041200;0.3460961660713711;0.20282824354608292;0.5232721160485779;0.13815559224222038;0.4126128886513405;0.04205793331496672;0.13383796455612193;0.13983171713868076;0.2120769595589783;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;5.0322000000000004e-05;0.00098;1.284173;0.0
2044800;0.25829038353882994;0.21240985169142224;0.3897770970642881;0.1274418559494048;0.49208690679330813;0.05275690091344013;0.13567492525477914;0.12278566837841323;0.17424280983167845;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;8.371e-06;0.001521;1.2816690000000002;0.0
2048400;0.27964650329390245;0.22161653646617624;0.4390275994091475;0.17630691217847883;0.5307669022695266;0.05674326179325906;0.13242631569612945;0.118117469230094;0.18487549326619346;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.003225;1.344217;0.0
2052000;0.2624918095543693;0.23578260967044126;0.3569754207489508;0.22103845992152824;0.5166906738887601;0.09239809948217938;0.14625296409530986;0.1065288788257433;0.21300341715798582;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.0055780000000000005;1.45839;0.0
2055600;0.20938046165531524;0.2197157856655726;0.30507514559530746;0.4338927419418763;0.6206579874378558;0.09045137187513234;0.13517299340146363;0.09209029482585514;0.20392987401050192;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.007791;1.4793450000000001;0.0
2059200;0.13252033187340145;0.23036492962782185;0.18319852051151778;0.5261605209803236;0.4341107341419769;0.09192767316011916;0.12285640567739695;0.0617775018919133;0.1899874328823692;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.009531000000000001;1.402289;0.0
2062800;0.09560591125827984;0.23296438561481986;0.14646506815664226;0.4998506417919208;0.2204246282698698;0.07956840341067077;0.15301314385098425;0.04458100252990388;0.17622937927262178;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.010180999999999999;1.347846;0.0
2066400;0.07214521149672434;0.243678408923464;0.10888217818588741;0.2871359289898351;0.06426880185387472;0.04058013005552193;0.14477933316986724;0.03043039915419811;0.15776384948177455;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.008593;1.3665889999999998;0.0
2070000;0.06836129840376184;0.20341817218695432;0.09369443860541175;0.11093324514748625;0.059513994973264844;0.020223747308403275;0.12409400685518185;0.030761339445094595;0.08124196426228097;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.007248;1.388712;0.0
2073600;0.06725599753193467;0.1847567777062674;0.10181689195596368;0.05791474066997144;0.05474816914911714;0.009152774467594762;0.10974482619232569;0.028422881487150675;0.03896187103477532;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.005797;1.382133;0.0
2077200;0.06302342355586052;0.21041840051522748;0.09232017100273814;0.051187044824518774;0.06303706177878492;0.005217387441990185;0.12136457946700782;0.03212972762580858;0.01842905970249996;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.004318;1.413516;0.0
2080800;0.07468787710370256;0.2167127204148315;0.10467770374410518;0.032411372555196445;0.0607345395325782;0.007687396185121793;0.13122962984317402;0.028573328572059478;0.02133124449751804;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.003968;1.431085;0.0
2084400;0.06823934514722148;0.19981785793092413;0.10293998539361017;0.024856648240487732;0.06309909020792166;0.006700170813318033;0.13056027656061256;0.03238177480514443;0.02029352108613921;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.003813;1.430731;0.0
2088000;0.06584589150788143;0.1872360694757834;0.09275053215967297;0.11030789315980309;0.23271270448098813;0.02029719203804828;0.1197406363242685;0.02798704880634382;0.05588105758872244;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.0035819999999999997;1.4181110000000001;0.0
2091600;0.13238215842936135;0.22363979392901448;0.20907029273141575;0.3245450473316588;0.620808569533766;0.029293098300201922;0.1284403186782568;0.06503130979175022;0.16046491790707873;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.004205;1.412721;0.0
2095200;0.22516278307565846;0.2506683349258827;0.2778538642566722;0.48666781323184954;0.6176934605076714;0.05302383390508248;0.16477851155022175;0.08658147211162082;0.20476239005734842;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.005724;1.43482;0.0
2098800;0.2547454480873505;0.22513544023862184;0.39964655392914544;0.22140215541969138;0.4675754061354647;0.027006189418893628;0.153419904202908;0.13008978656141076;0.19339423412562354;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.008436;1.486985;0.0
2102400;0.31139105050862875;0.240160423974799;0.4216613897149688;0.11003786475461791;0.46764913377001377;0.020237306710276827;0.12782708208078056;0.13353650266118083;0.196893014742852;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;7.35e-07;0.010001;1.515805;0.0
2106000;0.29797687678484647;0.2346539512830794;0.46460172301543073;0.08264027993553723;0.4412026225066979;0.016040936538357125;0.13364730885038026;0.12844887786505096;0.1962492006777459;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;1.223e-05;0.011434;1.511934;0.0
2109600;0.3690241105521095;0.2249286516513563;0.4537099160490516;0.09903371299763006;0.4415126129481283;0.01863506204606606;0.13304848754195198;0.14105409003425423;0.16737127700373655;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;1.7234e-05;0.010541;1.4721279999999999;0.0
2113200;0.3613126059464864;0.21169768337725137;0.48532964238288306;0.1253383155045234;0.5186922075045108;0.018895885717061967;0.11824048014792572;0.15044524143973662;0.17885770565326592;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;1.8867e-05;0.016724;1.408985;0.0
2116800;0.29819257991039566;0.2169249252124513;0.448494405257751;0.14497996611483357;0.5869332851692348;0.023973775275672196;0.14321948799186857;0.1295250848974316;0.17519057743809566;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;2.7041e-05;0.027326;1.3476020000000002;0.0
2120400;0.33366654794216627;0.2634334071783346;0.48077103049192216;0.1653379117024726;0.4985468503411203;0.020925870170004898;0.15918306942800448;0.1498647329621766;0.18129296743250184;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;2.4169000000000002e-05;0.036931;1.286491;0.0
2124000;0.3349632744062927;0.22320711008177857;0.5007602953695846;0.13822106066504877;0.38456738828703974;0.02533574950654069;0.13856693126874836;0.14351252639004697;0.187506206240278;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;1.5427e-05;0.039930999999999994;1.22252;0.0
2127600;0.3572438950937802;0.20746615435153398;0.5233474249444735;0.1310829604553439;0.45117019633494676;0.0390818551512;0.12310215829728359;0.14102893131372643;0.17927187936218414;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;5.728e-06;0.043595;1.174;0.0
2131200;0.2591439647615721;0.20547603957549668;0.36378425917687457;0.13662887039559177;0.4956818884507955;0.05205705523336556;0.12105022169574975;0.12199337880404398;0.19509925442518408;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;1.97e-07;0.055252;1.1599760000000001;0.0
2134800;0.2704945558619913;0.21310801595910667;0.3834631238599669;0.18289432335785524;0.5275976009283502;0.06125149231491464;0.1343006544934747;0.11494254531684209;0.17644316244816127;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.054793;1.2043510000000002;0.0
2138400;0.2221399159331908;0.21433047863738286;0.3237092416924399;0.21761793494010515;0.6081236995502557;0.09696397037675161;0.13689139542915313;0.11097566783507443;0.1747439461878606;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.055464;1.293482;0.0
2142000;0.22475687307359135;0.2401575168803195;0.2838244146974445;0.5159550870375808;0.5656521322008858;0.0933683239026191;0.12224576034273467;0.09164982433836227;0.19274484373890094;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.054369999999999995;1.298865;0.0
2145600;0.12957982473006888;0.2148374347927202;0.19462279256061843;0.5784993893220066;0.46116573862748844;0.09640498609817777;0.12764313625326137;0.0615148472679117;0.183583391595737;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.053291;1.218867;0.0
2149200;0.11083917704650745;0.24676667291328236;0.13921541139172885;0.5150937958056238;0.25923720332219863;0.08762127329519823;0.1532484516710644;0.041881336178439234;0.16452109875292872;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.052556;1.1598789999999999;0.0
2152800;0.07261650209624414;0.20913276183737406;0.10102082246404043;0.2899148829002352;0.061531467636775056;0.03674077403807159;0.1244805247419208;0.031223318911861683;0.14840200888371208;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.058311999999999996;1.164412;0.0
2156400;0.06963154344243637;0.20094870811126597;0.1007434950508494;0.11027211848294373;0.06467022092856393;0.021109755848920417;0.12222823734836881;0.029213483101646176;0.07483952740009295;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.058703000000000005;1.171748;0.0
2160000;0.06594305622685066;0.19732695527907687;0.10443100062049632;0.058986724520010955;0.05787860766597373;0.009997766687782739;0.11229245240089397;0.031048160816447585;0.03766173825339683;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.063419;1.15504;0.0
2163600;0.06859123887949278;0.19831325458757093;0.0910059704133075;0.04587137195559648;0.06108651039556144;0.004985749859536829;0.12342904297995064;0.030407126803268115;0.02117953980629367;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.067182;1.1702029999999999;0.0
2167200;0.07657106638897415;0.20985419418956308;0.09959511249665189;0.03278108265584198;0.06253937820221585;0.0073829967881616585;0.12288180820092745;0.03065831028608431;0.018512217495711178;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.07687000000000001;1.173934;0.0
2170800;0.0661573730977173;0.2123098404644822;0.10818199796582807;0.024050588750294342;0.06107901233907421;0.006825734434353167;0.1269314147465955;0.027991047323460312;0.018264967809466147;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.084054;1.16326;0.0
2174400;0.07388483640619917;0.18378278588732613;0.09585284937156978;0.11417839293165936;0.2555596911150309;0.021929133692042815;0.12924284726958266;0.027500819660350877;0.05464440046072731;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.078268;1.143169;0.0
2178000;0.13040712261267415;0.20631699559307456;0.183698282072927;0.3807665713608073;0.6068897424725351;0.02896307609649608;0.13064485624181368;0.059481927928430836;0.17144380814498775;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.073725;1.129534;0.0
2181600;0.22811530532278998;0.24491652890745633;0.3054660704614171;0.5491579468054314;0.589577476185606;0.04718704666687935;0.13904583329964398;0.0933656175812172;0.18009535935591456;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.073374;1.1383219999999998;0.0
2185200;0.2970696548686538;0.24161760601789214;0.43444493717537397;0.24435567760235188;0.4736498761086832;0.02397058087704613;0.15326076161358995;0.128624464374512;0.21470276210313016;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.071152;1.171127;0.0
2188800;0.26953453849788006;0.21948529383443116;0.4343039481381752;0.11049650368823835;0.519398488758902;0.020929794012311636;0.14105328036235795;0.12438962461130779;0.17060023491047258;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.068569;1.185762;0.0
2192400;0.30784631003666013;0.23351751662808898;0.4706734335495883;0.0866218900015228;0.4415670223578687;0.013861904111104684;0.13332654455775242;0.14135811594472103;0.17610174990963942;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;2.198e-06;0.064535;1.1754310000000001;0.0
2196000;0.34740517925731274;0.20913115118172987;0.5367741135734293;0.10416942463158088;0.5271729723975268;0.020629564206135927;0.13957930627737367;0.14813315048466547;0.1856164475304923;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;6.906e-06;0.061491;1.138148;0.0
2199600;0.36143290434214903;0.20870626959336938;0.5222312386400082;0.12290186358001684;0.5595725151632631;0.01975104586390973;0.12100581984388979;0.13247978369613;0.18184381086884574;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;1.4387e-05;0.059414;1.084061;0.0
